,gender/Woman,gender/Man,dominant_gender,region/x,region/y,region/w,region/h,race/asian,race/indian,race/black,race/white,race/middle eastern,race/latino hispanic,dominant_race,index
0,32.03679025173187,67.96321272850037,Man,57,98,36,36,0.12727660359814763,8.31374078989029,0.06395665695890784,15.715073049068451,66.37100577354431,9.408951550722122,middle eastern,1
1,0.0008761998287809547,99.99911785125732,Man,247,247,385,385,1.4050567433008155e-18,2.3242136361151457e-17,5.382897699706421e-22,100.0,4.206550219265637e-07,3.750147414827154e-08,white,2
2,6.237797123276323e-06,99.99998807907104,Man,171,233,555,555,99.54604506492615,0.029505486600100994,0.00016898229660000652,0.3106236457824707,0.00030267415240814444,0.11335834860801697,asian,3
3,41.74177646636963,58.25822949409485,Man,247,204,385,386,0.0001192744889522146,0.0014746854503755458,4.626861027645646e-06,96.19286060333252,2.419552206993103,1.385992392897606,white,4
4,99.99970197677612,0.00029878060558985453,Woman,66,7,89,89,0.025841077234436703,0.01881317987948983,0.0003493897092063016,95.45756551370415,2.3735278769450114,2.1239026784242796,white,6
5,22.325730323791504,77.6742696762085,Man,79,116,108,107,0.16643481450495892,0.6348010909320224,0.07729205875041291,78.75711068595776,12.309370167180319,8.054992771743866,white,7
6,99.9997615814209,0.00023779343791829888,Woman,205,63,321,321,1.3709054336175086e-06,1.6618003639834455e-07,5.846248832264145e-10,99.98247027397156,0.004524252290138975,0.013007839152123779,white,8
7,99.99997615814209,2.533185750053235e-05,Woman,233,357,555,554,0.038006441900506616,0.4386167973279953,0.077536836033687,64.403635263443,11.385435611009598,23.65676909685135,white,9
8,0.08660408784635365,99.91340041160583,Man,91,400,462,462,0.08108027395792305,2.173914387822151,0.018400159024167806,31.52378499507904,57.67778754234314,8.525034785270691,middle eastern,10
9,0.029290386009961367,99.9707043170929,Man,280,280,666,666,2.3674885294387715e-11,3.5725342497662516e-11,6.0019556884912745e-15,99.99988079071045,9.505459956926643e-05,2.2287569834134047e-05,white,11
10,0.03108643868472427,99.96891021728516,Man,37,38,52,52,4.861311987042427,9.278406202793121,1.9105317071080208,29.667437076568604,31.773152947425842,22.50916361808777,middle eastern,12
11,0.047499488573521376,99.95250701904297,Man,142,39,62,62,2.7090799063444138,25.34904181957245,62.332385778427124,0.5226535256952047,0.40289685130119324,8.683943003416061,black,13
12,100.0,5.74220559990124e-08,Woman,81,133,155,155,2.0297047274199702e-19,6.876100400560432e-19,2.027091956943702e-24,100.0,2.242183244627327e-08,5.176442607890408e-08,white,14
13,99.9990701675415,0.0009302878424932715,Woman,137,188,75,74,1.5559933341791066e-07,7.546200109231904e-07,4.6577724316376745e-09,99.96941089630127,0.011435682245064527,0.01915669854497537,white,15
14,99.99998807907104,1.1522396903274057e-05,Woman,541,295,555,555,2.113798074424267,4.92234006524086,0.3404748858883977,32.13655352592468,34.142810106277466,26.344022154808044,middle eastern,16
15,1.2816985872632358e-05,99.99998807907104,Man,468,171,267,268,0.0006259122073970502,0.04390172252897173,0.0004518563855526736,80.3275465965271,16.848422586917877,2.7790548279881477,white,17
16,99.9485969543457,0.0513965729624033,Woman,275,703,89,90,0.002966456663134253,0.007521583477623149,0.00025534326753966197,94.78667347351751,2.1214316932220276,3.081152585515534,white,18
17,67.02755093574524,32.97244906425476,Woman,241,134,321,321,0.11881092340117236,0.5438253607645845,0.048830590094586616,64.78995470940797,17.14618457235006,17.352395793938385,white,19
18,0.0346753717167303,99.96532201766968,Man,390,563,223,223,98.46790414665986,0.678160634641127,0.0012892646454806668,0.1112426763764234,0.0004947823207222503,0.7409169756224127,asian,20
19,8.432327210903168,91.56767129898071,Man,356,295,555,555,18.74006986618042,9.538013488054276,3.4058839082717896,23.815971612930298,21.704699099063873,22.79536873102188,white,21
